ID,Upvotes,Submission Date,Status,est_dev_time_days,complexity_score,num_teams_required,resource_cost_usd,infra_dependencies_count,tech_risk_score,design_effort_days,qa_effort_days,deployment_complexity,integration_needed,business_impact_score,user_demand_score,customer_satisfaction_impact,time_saved_per_user_minutes,num_users_impacted,market_differentiation_score,revenue_potential_usd,cost_savings_usd,scalability_potential_score,feature_adoption_likelihood,aligns_with_okrs,supports_key_initiative,compliance_or_regulatory_benefit,innovation_score,executive_priority_flag,strategic_timeline_alignment,mission_critical_flag,long_term_value_score,Title,Description,Cost_Score,ROI_Score,SA_Score
b2ac854c-8b9e-451e-8d01-c2f1e4a3635f,78,2024-05-02,In Progress,99,2,1,97279,4,3,19,32,Low,True,1,2,4,35,61748,3,857877,335699,2,5,False,Automation,True,2,False,True,False,2,Cloud-Based Coach Service,Cloud-Based Coach Service is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.5147793781708422,0.5642732279713872,0.3147784046784971
59854e0e-4c6f-4016-9970-806d9c38b650,189,2024-08-16,Proposed,64,4,3,134476,4,4,12,34,Low,False,8,9,5,52,24825,2,381158,73956,1,5,False,,False,5,True,False,True,1,Self-Healing Letter Analyzer,Self-Healing Letter Analyzer is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.5446657067678987,0.4965083750198269,0.439650473051028
9ce6afa7-9386-4c63-8ab6-3e600622b628,445,2024-07-29,Completed,145,5,1,147030,2,5,10,40,Low,True,8,6,4,38,41782,1,604060,444130,2,5,False,Automation,True,2,False,True,False,5,Automated People Assistant,Automated People Assistant is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.6488777184981346,0.6088771648072769,0.5863689981159033
d60570cb-8fe0-4544-9ca4-96ee57bb10c8,476,2024-09-15,In Progress,142,3,1,142923,0,4,10,30,Medium,False,1,3,2,21,85652,3,417634,160063,4,2,True,Sustainability,True,2,False,True,True,1,Predictive Purpose Dashboard,Predictive Purpose Dashboard is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.4950896794380692,0.4090876369077681,0.4398835497192414
c1e8bb08-8f37-4252-8d0d-0e0d7683e1b2,313,2024-07-10,Completed,108,1,1,171767,0,4,28,32,High,True,3,2,3,47,61737,2,208122,363034,4,5,True,Automation,False,1,True,False,False,5,Automated Road System,Automated Road System is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.6075475374689792,0.5167186762722068,0.4790858719066076
6a8a6ccf-23e1-4768-a8b0-45b15489e030,454,2025-02-26,Completed,126,4,4,12920,0,4,19,17,Low,False,1,3,3,38,78951,2,605414,76384,1,2,False,Sustainability,True,3,True,True,False,4,Predictive Loss System,Predictive Loss System is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.4177776150531257,0.4014285611033452,0.5415948011462796
24629b5a-9baf-4fe6-bef2-de711d8a7f43,394,2024-06-20,Completed,136,4,1,86540,1,5,7,29,Medium,True,2,5,5,32,41100,5,597322,474842,1,5,True,Automation,False,3,False,False,True,5,Cloud-Based Five Optimizer,Cloud-Based Five Optimizer is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.4845240272975136,0.5913267947679106,0.4733641561321162
d90aa657-e13c-4435-b5bb-2cc9562181d2,492,2025-03-01,Proposed,26,3,3,138616,3,1,9,34,Medium,False,8,8,1,31,52877,3,550004,430230,3,3,False,AI,True,2,False,False,True,4,Self-Healing If Manager,Self-Healing If Manager is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.4056579690287158,0.5878776477962788,0.4431515167623231
f8651c23-e1f1-45d2-a8a0-895634e98698,471,2024-05-15,Proposed,152,5,1,88218,5,3,7,19,Low,True,6,10,2,23,10050,1,111541,304106,3,4,True,AI,False,2,False,True,False,3,Self-Healing Meeting System,Self-Healing Meeting System is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.5184005648346631,0.3869456623131353,0.3536921627320309
8c0fe459-6e61-4f84-9c50-2012aa80e3d0,325,2024-08-30,On Hold,166,1,4,178557,3,5,27,35,Medium,False,4,2,1,29,89568,2,512067,36192,3,2,True,AI,True,4,True,False,False,5,Smart Economic Agent,Smart Economic Agent is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.7573042408861772,0.386771430917693,0.5572435973900276
0e3da3b7-f492-42b7-b310-cad5f51392e6,383,2024-08-21,In Progress,15,4,2,140123,3,4,20,11,Low,True,7,5,2,35,36619,3,74307,198567,4,1,False,Automation,True,4,True,True,False,4,Self-Healing Owner Optimizer,Self-Healing Owner Optimizer is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.4459046132428871,0.3807237365430403,0.6986362641356544
cec03f94-c003-412e-b36d-f2a830af74d5,441,2024-07-27,On Hold,38,1,1,20996,5,4,8,18,Low,True,1,7,3,23,17125,1,606224,135915,3,2,True,,True,1,True,False,False,3,Automated Paper Agent,Automated Paper Agent is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.2688070580720671,0.3348028426208093,0.313235631383412
b7ec2a8e-5240-44cb-8295-fb7718a63a98,290,2024-07-27,In Progress,22,3,2,70235,2,2,28,7,Medium,True,2,8,1,53,22281,1,720297,3332,4,1,True,,False,1,True,True,False,4,Self-Healing Scene Platform,Self-Healing Scene Platform is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.3456047349061527,0.3810961230647992,0.3539876185054693
fbde9641-bd75-47ca-9bf7-eddffd7edcf6,211,2025-02-20,In Progress,70,2,3,135097,2,3,27,7,Medium,False,4,2,4,34,18108,5,591636,158067,5,3,True,,True,5,False,False,True,1,Predictive Age Assistant,Predictive Age Assistant is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.4524275226403642,0.4559202683961967,0.5605778070692096
5a435cbe-5fdb-496a-8254-02a77200bc9d,364,2024-09-04,Completed,84,1,1,37220,3,1,16,32,High,True,4,2,1,48,84640,2,520953,60643,3,4,True,AI,True,3,False,False,True,4,Cloud-Based Reason Agent,Cloud-Based Reason Agent is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.3746232641437141,0.4610538954569882,0.5666626067593468
655a55f1-9574-46fe-a008-3324711531ea,104,2024-04-07,Proposed,56,4,2,140153,4,2,6,17,Low,True,10,8,3,13,89175,5,788676,113962,4,1,False,Automation,True,2,True,False,False,5,Predictive Face Service,Predictive Face Service is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.4179842514789019,0.5941122775477992,0.4035042447565249
945fa5ba-a9fd-4720-ba5c-0f558ed0a40f,14,2025-03-05,On Hold,180,1,4,166580,2,2,9,19,Low,True,5,4,4,36,2783,1,727027,356855,2,4,True,AI,False,4,True,True,True,4,Cloud-Based Others Agent,Cloud-Based Others Agent is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.557144281335332,0.4718630608194412,0.5692231634739443
f0b819bc-86ea-43aa-8a9a-4bd39c50abbe,256,2025-01-31,On Hold,101,2,4,117262,2,3,12,43,Low,False,3,4,5,41,53121,2,440442,307739,3,5,False,,True,3,False,False,False,2,Zero-Touch Rich Manager,Zero-Touch Rich Manager is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.534195446674592,0.5387307366592486,0.4186057263881813
6ccc6081-6425-489b-89f0-876533b8eab7,261,2024-04-23,On Hold,12,2,3,130531,0,3,19,43,High,True,2,1,2,33,13292,3,680162,393675,2,5,False,Automation,False,2,True,False,True,2,Zero-Touch Size Analyzer,Zero-Touch Size Analyzer is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.4839027980439599,0.4445970914552486,0.4039826616825911
c97690ee-cfcd-40c1-ae83-f611e97896a6,54,2024-11-25,On Hold,64,3,4,173066,5,1,7,45,High,True,6,1,5,36,15004,4,377526,65410,1,3,False,Automation,True,1,False,True,False,2,Self-Healing Whether Agent,Self-Healing Whether Agent is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.6102392536909189,0.3462645618304096,0.3822946260835126
84b91631-79bd-458b-9abf-ff668828fb9b,349,2024-10-13,Completed,159,1,3,59405,0,5,23,38,Medium,True,2,1,1,9,82838,4,827261,370284,5,4,True,Automation,True,4,True,False,False,1,Smart Skill Service,Smart Skill Service is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.5721738730809863,0.5421325175650454,0.5091087224484186
e38bdf12-8a8a-41f3-9d5a-9245e7aac426,453,2025-03-21,Proposed,84,4,3,132739,4,2,27,33,Low,False,4,4,5,56,70030,1,418760,391663,4,1,True,AI,True,3,False,False,True,2,Intelligent There Assistant,Intelligent There Assistant is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.614261037794505,0.5826886372777014,0.409821646449101
4096aa3a-b307-48e1-83cb-82a176e2dac9,472,2024-07-24,In Progress,61,2,1,148117,1,5,17,38,Low,False,6,9,3,20,17090,2,990126,441789,2,3,False,Sustainability,False,1,False,True,True,4,Self-Healing Weight Agent,Self-Healing Weight Agent is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.4943437496276908,0.568499939025068,0.3323428415585765
d302533a-0c79-4c06-9dea-088fee6a423d,251,2025-02-08,In Progress,81,5,3,94136,0,1,5,6,Low,True,7,3,1,48,66647,2,62775,398538,5,1,True,Automation,False,3,False,False,True,5,Intelligent Stand Assistant,Intelligent Stand Assistant is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.305236620314581,0.4943641764322799,0.5823516150482293
c8af4fd1-c3ef-4614-ae31-f2b05937bcc3,114,2024-11-25,In Progress,152,5,2,35901,4,3,24,16,Low,False,4,3,3,49,13783,2,198131,157117,3,5,False,Sustainability,True,1,False,False,True,1,Cloud-Based Drug Optimizer,Cloud-Based Drug Optimizer is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.5275905164666451,0.3780160606237771,0.2437373530423866
676d420c-c46f-4af9-b585-a2ab08bee458,117,2024-08-18,On Hold,29,1,4,170561,2,4,29,45,Medium,True,2,1,5,60,96262,3,936236,129945,4,4,False,Automation,True,1,True,False,True,5,Self-Healing Suffer Agent,Self-Healing Suffer Agent is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.6351678899303468,0.6513280553680194,0.5627598524616078
7b09dbaa-5d68-4cc6-848e-0dc21b90c7f4,441,2024-12-07,In Progress,160,2,3,81413,1,5,20,39,High,False,10,4,2,33,64664,4,692753,407853,1,4,False,Sustainability,False,5,False,True,False,4,Self-Healing Discuss Manager,Self-Healing Discuss Manager is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.6154397510838912,0.6221134901312921,0.4791467112469751
42bf4d62-b548-4315-b4e6-a225d26d3675,377,2024-12-01,On Hold,132,2,4,5386,1,4,25,21,Low,True,6,10,2,15,4753,2,434146,89727,2,4,True,AI,True,1,False,False,True,5,Cloud-Based Customer Bot,Cloud-Based Customer Bot is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.470653150312965,0.3388814041670758,0.4894823059481988
2d4c8e67-0b9f-49aa-b80d-0692d995a915,150,2024-12-23,In Progress,85,3,2,70473,4,3,11,15,High,True,2,4,3,22,50756,3,313028,12648,5,2,False,,False,1,True,False,True,2,Predictive Enough Optimizer,Predictive Enough Optimizer is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.4211861776300818,0.3337622760694173,0.3158568501897226
02d1d23e-ed6e-4875-91b9-b1bc0d72a927,258,2025-01-08,On Hold,176,4,4,45436,2,2,23,20,Low,False,5,2,1,24,2348,1,937122,356300,3,4,True,,True,5,True,True,True,1,Zero-Touch Someone Analyzer,Zero-Touch Someone Analyzer is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.5413253948647414,0.430426964120311,0.7046290319296815
20821e1b-857d-434c-8904-ca18f6789f46,453,2024-12-16,Proposed,39,4,2,175864,0,4,17,32,Low,True,9,7,5,10,65245,5,919751,78594,1,4,False,Sustainability,False,1,False,False,False,5,AI-Powered Speak Analyzer,AI-Powered Speak Analyzer is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.5204012196539181,0.5656909785407218,0.2100596757617632
14803648-e6ac-4ad6-8d0e-b73e2bd56a8a,153,2025-02-23,Proposed,171,5,3,99232,3,4,12,7,High,True,9,10,3,9,14982,3,204543,72368,4,5,True,AI,False,4,False,False,False,2,Zero-Touch Responsibility Assistant,Zero-Touch Responsibility Assistant is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.5762940194663867,0.3926614593687149,0.3945665098353854
